Id,SalePrice
1461,116370.11150409041
1462,156006.2510612867
1463,177305.80023392173
1464,196963.438295422
1465,194930.72342289807
1466,169481.72271421348
1467,180803.49597352056
1468,162295.98159432638
1469,188164.51715948834
1470,125621.0978561759
1471,169050.39233471506
1472,101208.3424077741
1473,98943.16207909396
1474,145127.62862558788
1475,112525.70088896641
1476,355077.4635630054
1477,243378.0317258727
1478,304537.7367895682
1479,308160.4454475473
1480,509701.6097892946
1481,336234.6229455838
1482,218565.78069445357
1483,172634.78316804155
1484,168158.15060048332
1485,200911.35869781027
1486,188726.7545076407
1487,348677.6186023334
1488,234901.85602542362
1489,186927.54508168405
1490,245177.96145373807
1491,190975.39901063556
1492,85358.73693149564
1493,195313.57860414064
1494,291413.2091375742
1495,280500.15988108166
1496,234209.9776368748
1497,175419.70124197018
1498,181868.56471136957
1499,168063.82656662058
1500,166549.51582101328
1501,173988.8374703959
1502,151807.94994573272
1503,275505.4402419649
1504,250667.5679455128
1505,230657.42603554708
1506,189085.63883235797
1507,242884.9670727605
1508,195176.13284650774
1509,153643.3248206079
1510,149383.62799851107
1511,159246.574921541
1512,177498.6559366209
1513,150497.6205017127
1514,141469.55114758655
1515,186781.12746994616
1516,152611.21589985618
1517,156339.84614936382
1518,130938.1903283849
1519,201406.3854157879
1520,127844.77927757433
1521,124947.17999691745
1522,174026.83961855428
1523,115035.29263436518
1524,122557.86408718412
1525,117478.26425675837
1526,110763.48934640801
1527,107889.50490348888
1528,121799.75608721489
1529,154582.60973020937
1530,205445.70941413133
1531,120335.18552899998
1532,97886.71664718282
1533,149293.2512419916
1534,116497.1942489689
1535,137310.77216895024
1536,108212.25177734524
1537,68696.83066818542
1538,138728.5367570013
1539,188698.82269922213
1540,85001.45058043017
1541,137757.4529212424
1542,132064.06475492244
1543,168701.02568286457
1544,90635.1414691485
1545,116214.34765383603
1546,143730.31228545972
1547,135064.49260884983
1548,140896.01300703498
1549,128314.00607846653
1550,140271.79688170177
1551,99370.35704353146
1552,150290.39605368892
1553,138470.8653187038
1554,124927.22430951516
1555,157361.48080706617
1556,85072.79412518011
1557,96134.07020666212
1558,100780.1590474546
1559,85345.70933186059
1560,134371.00627410345
1561,106673.42985605268
1562,133771.48285529218
1563,124171.88307630726
1564,153697.64173280727
1565,147829.91315499836
1566,230193.63037329793
1567,78101.36413026671
1568,242522.17983718836
1569,128196.69201875654
1570,140592.9237386181
1571,112105.43945808409
1572,133032.80769628633
1573,217940.5655558981
1574,113239.64474790047
1575,231176.62883731292
1576,252993.02630454378
1577,184173.9806430333
1578,134541.32301115716
1579,146387.18915737906
1580,190069.83104748922
1581,156628.3601314447
1582,132469.414058163
1583,282378.7428442905
1584,220406.44786725953
1585,140663.9248102233
1586,70335.06272383388
1587,113338.1758862851
1588,153086.85192052292
1589,95499.53770862482
1590,129846.0955003447
1591,95428.44427053384
1592,104565.30398652812
1593,128345.40806023937
1594,133974.0448496055
1595,122041.02553503482
1596,207461.1934618791
1597,200723.91730445906
1598,221677.44538719562
1599,171934.42938947206
1600,165090.1447132647
1601,77790.20056610728
1602,110970.6261853422
1603,72871.28846974559
1604,260865.49873098542
1605,237721.01496053097
1606,168865.14858033028
1607,172952.10487885235
1608,224073.5144853814
1609,177000.7135488789
1610,153148.31355616532
1611,140511.07078238227
1612,174036.54791457808
1613,170000.8014203383
1614,129415.17463443009
