Id,SalePrice
1461,119193.209004883
1462,151647.094244543
1463,188317.077593815
1464,196620.805333619
1465,196665.786757706
1466,175115.622984904
1467,180013.228639896
1468,166535.743074124
1469,196538.275007441
1470,124215.289734252
1471,191265.149528133
1472,102344.29560396
1473,103412.233840741
1474,144978.090078899
1475,117486.875623069
1476,361732.290318671
1477,249084.042370934
1478,281976.746352815
1479,266811.192732952
1480,530981.418982999
1481,333969.338781785
1482,213183.363779063
1483,174038.229425985
1484,165604.086346801
1485,179261.408934791
1486,194408.867277396
1487,321004.020774169
1488,244144.556319602
1489,193483.079440785
1490,231585.109909371
1491,188605.53320451
1492,87505.3822535969
1493,178787.6425841
1494,275147.952454927
1495,287134.392300077
1496,231647.66800001
1497,180739.274309962
1498,158239.790261144
1499,157547.343392355
1500,154506.738957769
1501,175533.613433849
1502,154951.741256516
1503,246019.669964073
1504,244868.161919424
1505,227034.609397468
1506,191948.346779658
1507,266224.534050148
1508,198024.112750339
1509,152932.266830595
1510,145786.320914837
1511,152130.560113555
1512,179837.165701751
1513,141741.533076536
1514,155244.113287367
1515,209056.518174277
1516,148314.061400101
1517,171323.340980814
1518,138396.982951044
1519,215445.661802145
1520,130425.960616621
1521,134855.786844813
1522,174815.128306513
1523,115850.349560767
1524,121624.402669135
1525,120012.804313789
1526,115945.771669549
1527,111045.97360094
1528,133290.4492393
1529,146714.372424034
1530,184607.10791976
1531,117722.496327678
1532,98318.9005438057
1533,145164.444477408
1534,129174.08146433
1535,153595.901390233
1536,109758.288751468
1537,75640.3636188197
1538,139925.923832576
1539,187372.92911298
1540,85896.3902810529
1541,136004.258260707
1542,143827.508190048
1543,179813.993744422
1544,86210.5971014502
1545,113324.822223802
1546,132245.596894091
1547,126172.790292746
1548,131897.725247537
1549,124973.351077595
1550,136773.530695622
1551,109681.948753548
1552,135904.33856977
1553,137792.414093464
1554,118873.970877267
1555,169041.221991141
1556,82654.1227819113
1557,98796.5258906513
1558,102329.193199799
1559,101512.851071394
1560,132898.008429678
1561,106518.650823612
1562,133658.170900391
1563,123637.986944336
1564,172840.913669977
1565,152769.726735903
1566,235836.61594044
1567,81101.4211530805
1568,230583.565524893
1569,133419.758667378
1570,138027.287872549
1571,126559.157894379
1572,145694.734191401
1573,221437.052284372
1574,113329.024009836
1575,226536.805124064
1576,254378.828690065
1577,176685.964073206
1578,139513.783674733
1579,153195.856328198
1580,190096.228981257
1581,148106.764049674
1582,126032.838557158
1583,310217.454585217
1584,223777.108205935
1585,145449.812551099
1586,72254.1513588348
1587,103224.742869545
1588,150357.990651601
1589,102890.652725185
1590,134601.465818811
1591,97548.3712967568
1592,119068.306713837
1593,117316.910791309
1594,128016.890854888
1595,126857.934808114
1596,232973.75058907
1597,195253.510910555
1598,210902.413232995
1599,175709.251190059
1600,167841.485798474
1601,66090.1768001821
1602,113542.640948841
1603,73932.2632999628
1604,272947.02083701
1605,247294.276485334
1606,168074.499663445
1607,182686.317105789
1608,204579.214409241
1609,180768.524138798
1610,153599.715783658
1611,143336.251401256
1612,174208.160295203
1613,174722.513051224
1614,121640.995932707
1615,89005.5333915871
1616,79219.2041370884
1617,93245.5868324692
1618,127217.0538895
1619,137925.327834092
1620,198768.193698123
1621,143720.117319834
1622,139961.496224961
1623,263566.801876553
1624,217956.830988253
1625,119524.488321435
1626,173976.83744029
1627,190263.741705628
1628,283234.77578586
1629,174067.090463628
1630,375911.440017819
1631,215746.143107899
1632,243346.851304485
1633,168212.275557184
1634,191054.86420936
1635,179382.266265008
1636,157293.132688445
1637,203870.746247411
1638,180097.224430534
1639,185458.339447115
1640,249083.727419409
1641,186411.160403347
1642,231154.274352352
1643,221012.694996083
1644,235329.615649523
1645,215842.361099879
1646,155520.204104066
1647,159236.385553493
1648,133745.318723709
1649,139915.473938452
1650,118334.119498149
1651,127921.494544575
1652,103837.333670734
1653,104649.032541112
1654,144597.178970252
1655,137502.837696412
1656,139405.396187045
1657,145213.581267072
1658,146009.051611917
1659,123713.990387537
1660,160446.810032372
1661,452464.501018478
1662,422737.797678691
1663,369303.184402442
1664,522107.720941095
1665,297952.903668452
1666,333218.105728702
1667,345152.912291714
1668,328978.439074538
1669,292634.13538974
1670,337775.356455982
1671,261534.184361023
1672,455192.673496635
1673,294043.35522454
1674,249275.812198767
1675,201406.399025445
1676,201530.407594177
1677,220581.512579633
1678,466165.739788384
1679,372761.762494894
1680,331527.58061201
1681,245455.460958894
1682,304433.617763933
1683,196330.992916987
1684,174504.322426345
1685,175457.919496073
1686,175209.650562262
1687,168446.781476046
1688,189985.323575287
1689,192298.102060601
1690,195479.562306666
1691,184056.602970554
1692,249399.374929553
1693,160241.444358338
1694,180380.819620255
1695,161465.41174722
1696,268677.220550298
1697,163811.120953477
1698,349246.483826899
1699,293698.301515976
1700,242435.105206533
1701,264496.072806487
1702,241654.199859236
1703,242098.627930124
1704,284051.852706491
1705,226644.222740083
1706,220964.484882142
1707,205000.405844684
1708,196653.508840649
1709,277605.826601568
1710,220534.253069047
1711,260955.406256721
1712,260128.278258092
1713,262212.843796106
1714,220396.278140208
1715,206097.916078981
1716,174484.478650353
1717,170857.822497584
1718,136014.085876573
1719,204049.938893358
1720,233132.647719301
1721,155514.494305489
1722,124133.802192585
1723,155192.894963246
1724,205726.630968836
1725,237092.044440167
1726,188303.712650335
1727,163126.394399724
1728,167746.283503017
1729,162486.541092104
1730,159050.925811401
1731,122574.865090295
1732,127715.972686011
1733,119141.303875178
1734,121749.90043395
1735,124678.488721357
1736,112090.437108378
1737,308002.503065762
1738,225030.563558191
1739,258773.696151903
1740,231117.92527763
1741,199783.670239496
1742,171632.719747301
1743,175648.25105175
1744,285218.460879367
1745,208108.804494981
1746,205362.586531955
1747,212219.130033998
1748,235325.381028417
1749,150716.874194984
