Id,SalePrice
1461,166619.303019699
1462,167188.897954346
1463,166491.776143917
1464,166924.021706423
1465,166675.0900501
1466,166526.6540415
1467,166478.601926614
1468,166608.989499658
1469,166433.940649547
1470,166715.17634886
1471,166305.382466372
1472,166715.89647933
1473,166560.275170594
1474,166944.470509354
1475,166932.168559283
1476,166805.684220889
1477,166506.87017892
1478,166662.81118368
1479,166526.745928562
1480,166646.158486477
1481,166592.87266194
1482,166418.198764546
1483,166686.706970525
1484,166815.94131064
1485,166760.020734548
1486,166722.734342707
1487,167163.487316444
1488,166487.677003046
1489,166636.598308491
1490,166829.112109573
1491,166857.556126799
1492,166532.231522893
1493,166838.900290447
1494,166242.772991122
1495,166524.752293428
1496,166926.749641534
1497,167035.676159098
1498,166859.227921956
1499,166804.61801078
1500,166740.220779167
1501,166442.201229835
1502,166697.317751783
1503,166703.307101667
1504,166356.304966691
1505,166544.589510193
1506,166443.643074416
1507,166350.796544003
1508,166523.577513192
1509,166529.179199422
1510,166598.812991538
1511,166216.975705123
1512,166763.406999527
1513,167241.979245154
1514,166665.308042535
1515,166413.031422642
1516,167020.264232301
1517,166599.667032478
1518,166740.979989927
1519,166559.018913472
1520,166489.369695359
1521,166633.790452423
1522,166600.912859485
1523,166695.307135757
1524,166603.968493389
1525,166619.439745112
1526,166502.23203011
1527,166719.954101462
1528,166514.079292716
1529,166672.650327651
1530,166761.596727134
1531,166852.331020908
1532,166647.696252715
1533,166112.569293234
1534,165844.876123166
1535,166439.556463984
1536,166761.860766253
1537,166683.742410854
1538,166721.679186577
1539,166277.739037964
1540,166811.937397768
1541,166745.474454587
1542,166879.336197501
1543,166645.267666837
1544,166655.525905971
1545,166812.977183814
1546,166531.095937661
1547,166754.08656336
1548,166810.323034834
1549,166691.384892774
1550,166688.4408731
1551,166233.1190811
1552,166905.454431494
1553,166764.947376365
1554,166641.495585474
1555,166375.665593313
1556,166841.51974925
1557,166707.455666356
1558,166610.158742255
1559,166787.609980039
1560,166293.02931468
1561,167198.552982361
1562,166522.7120991
1563,166464.218700949
1564,166826.719653915
1565,166718.737195687
1566,166752.010681132
1567,166660.422476513
1568,167090.906870924
1569,167163.694110369
1570,166983.26403314
1571,166660.697391496
1572,166859.670798439
1573,166836.229472186
1574,167211.516631309
1575,166735.179852784
1576,166237.513978661
1577,166790.511056923
1578,166950.882617183
1579,165866.273603215
1580,166692.746527794
1581,166301.679517637
1582,166845.389832466
1583,166377.718610827
1584,166852.129468029
1585,166733.536073707
1586,166984.807835027
1587,166789.105476676
1588,167337.626568825
1589,167247.627170028
1590,167037.186858696
1591,167213.272984602
1592,166682.857830268
1593,166867.275906385
1594,166851.747430221
1595,167124.424830377
1596,166923.551848124
1597,167110.009741528
1598,166846.001932041
1599,166926.386779619
1600,166759.349504253
1601,166474.214985213
1602,166905.741277198
1603,166295.17798138
1604,166853.788928348
1605,166460.545034948
1606,167094.28878971
1607,166553.285029686
1608,166900.498936297
1609,166705.288338325
1610,166596.010792694
1611,166492.603122581
1612,166672.013377211
1613,166582.246631567
1614,166968.674097689
1615,166682.769749735
1616,166810.065468788
1617,167042.050265393
1618,166531.068867318
1619,166501.228044718
1620,166345.499642448
1621,166236.149895289
1622,166661.604403293
1623,166185.320167589
1624,166395.82192421
1625,166469.92963866
1626,166487.587397765
1627,166733.301905735
1628,166490.36034787
1629,166754.034558361
1630,166747.30217745
1631,166270.158712194
1632,166471.47277122
1633,166692.074262855
1634,166489.507410199
1635,166416.628231152
1636,166772.901991511
1637,166738.171368163
1638,166839.622089708
1639,166633.159087484
1640,166458.009530381
1641,166562.240890364
1642,166494.505412112
1643,166814.985504348
1644,166534.903435033
1645,166221.673309516
1646,166759.925563459
1647,166819.598454621
1648,166454.104709281
1649,166466.175596548
1650,166745.838746058
1651,166299.426927815
