Id,SalePrice
1461,120797.801803366
1462,159286.88139041
1463,184812.449857613
1464,199542.413811653
1465,193435.595857215
1466,171233.227273181
1467,172390.527088635
1468,167067.31590589
1469,184466.890832414
1470,123251.858427096
1471,176385.336121111
1472,101699.095274153
1473,101635.876799052
1474,144314.130349723
1475,115191.356106592
1476,348414.709634122
1477,248022.039142134
1478,290606.855286699
1479,281931.611306588
1480,511759.67481893
1481,328382.716936079
1482,215655.228366689
1483,173295.369947018
1484,169012.052825495
1485,186829.275357606
1486,193802.75569673
1487,326854.118909526
1488,227681.19652792
1489,191890.541630374
1490,234702.541952308
1491,193680.926332009
1492,91068.5391846237
1493,185331.857609655
1494,293903.394180812
1495,282966.560925614
1496,226608.843026353
1497,169954.733927658
1498,173914.698872926
1499,162393.049558751
1500,161299.501370212
1501,179747.560180465
1502,157195.286576744
1503,245710.842688123
1504,244674.503208534
1505,229169.065412139
1506,188103.922891878
1507,244386.229503372
1508,193875.578509748
1509,151599.785183844
1510,151062.467152615
1511,159111.716370203
1512,173231.904876963
1513,135291.386242275
1514,161087.630430929
1515,185555.775728112
1516,153280.787120562
1517,169579.356170202
1518,135853.672915713
1519,210935.564280473
1520,133305.399147922
1521,134668.645358828
1522,171507.369351352
1523,113844.977873826
1524,115091.667166159
1525,119199.128838805
1526,116003.09996451
1527,108866.971952751
1528,126251.841980555
1529,152369.124230818
1530,196084.802870466
1531,130486.373472823
1532,95262.6602937589
1533,143649.857325617
1534,119047.101512313
1535,147562.783659117
1536,113660.188881331
1537,65101.8453781455
1538,152314.010788413
1539,175660.832932439
1540,82816.6738240329
1541,137211.94107681
1542,130206.944244313
1543,177140.477111931
1544,86358.0203791774
1545,115446.148268925
1546,136554.872987595
1547,135053.332600391
1548,126595.686400924
1549,123391.385942134
1550,140392.899246563
1551,107983.293333623
1552,133517.247264639
1553,135714.78960314
1554,121501.431226221
1555,172755.198890795
1556,89268.2316899907
1557,96263.3155699433
1558,107497.494674075
1559,103563.945401184
1560,136821.160772996
1561,104279.955581797
1562,135432.42626543
1563,123708.956405701
1564,164913.804850294
1565,153108.273173171
1566,224820.398012467
1567,81192.3871240184
1568,243828.847911668
1569,137776.351138798
1570,140527.529015148
1571,118001.822859985
1572,139554.827089589
1573,244586.917673226
1574,110144.485403597
1575,224070.566163745
1576,260811.977386472
1577,181590.837177088
1578,141238.369030975
1579,149628.896946325
1580,191670.230726402
1581,157519.143662477
1582,125250.779352774
1583,303323.384242492
1584,218688.553892377
1585,145516.925655454
1586,75151.6903173295
1587,111791.697536454
1588,148502.497209131
1589,101201.682879829
1590,128788.954688101
1591,95868.5503436995
1592,119852.744814442
1593,120897.570666673
1594,116502.964683425
1595,117686.124089456
1596,216902.882058639
1597,194085.545182211
1598,203955.515966349
1599,170216.549355463
1600,165038.915671063
1601,63283.2795487061
1602,113292.782999042
1603,75457.7905302952
1604,270006.601123969
1605,235502.927542272
1606,159246.521232033
1607,181047.443323784
1608,219796.862631126
1609,181228.383547649
1610,159421.278255629
1611,142093.993232438
1612,172171.230304151
1613,172222.143817173
1614,121550.875750526
1615,90435.2828394636
1616,78163.0770148921
1617,93856.9634333476
1618,131270.400431415
1619,145392.443063505
1620,162406.022103594
1621,134760.002266656
1622,145762.074657718
1623,254800.978669545
1624,217158.329005733
1625,117866.849521016
1626,175217.781121279
1627,192605.894928039
1628,273788.372381908
1629,171108.488224058
1630,337293.253986443
1631,219606.206571014
1632,236753.903777983
1633,174525.09842746
1634,190881.215830699
1635,179112.59219197
1636,155493.193236121
1637,195607.645821674
1638,187934.9717118
1639,181524.018324369
1640,234247.051954743
1641,178819.417742797
1642,236117.796198174
1643,223169.016452641
1644,237149.183499064
1645,215891.823023235
1646,159706.030912735
1647,154715.573153514
1648,132457.087541806
1649,143959.50196557
1650,119275.152296112
1651,122041.140406067
1652,101533.639827242
1653,102634.944207759
1654,144736.201885973
1655,136076.59505733
1656,141906.807058534
1657,144984.819989257
1658,151209.834177519
1659,121586.000991612
1660,162655.353149078
1661,443740.933291259
1662,368168.341841727
1663,357996.825894676
1664,539317.915790926
1665,290066.535572264
1666,325919.26870929
1667,354404.498345471
1668,323748.126269722
1669,294832.934042294
1670,328368.49194243
1671,273027.340340073
1672,426292.482482039
1673,293295.337853997
1674,245309.813278425
1675,205452.467991748
1676,204648.966814035
1677,223364.003560895
1678,466101.216736682
1679,376494.449703508
1680,305391.397882028
1681,236980.574570627
1682,320354.373059473
1683,194890.99436365
1684,181631.145303374
1685,179409.3865606
1686,176517.279567533
1687,166792.638029465
1688,194719.048010303
1689,192566.734529823
1690,203530.367567385
1691,193867.837098088
1692,245798.695907178
1693,167017.796329368
1694,183788.6987781
1695,162134.103105149
1696,273631.035341321
1697,162951.846772119
1698,342335.288853506
1699,323745.186989548
1700,255572.503788389
1701,268108.298763991
1702,233033.858995174
1703,237410.06713982
1704,276504.536254534
1705,240257.84018638
1706,239465.349432694
1707,203612.254699649
1708,199260.234178899
1709,273664.896817825
1710,225964.657102188
1711,273015.26814211
1712,258835.852692366
1713,262473.976854087
1714,214898.298043285
1715,206096.407841059
1716,176615.064581585
1717,177072.374040981
1718,131367.64027318
1719,210988.091485203
1720,232331.854656468
1721,153411.993362626
1722,120089.416774814
1723,153844.59485835
1724,200909.472242613
1725,238076.019970114
1726,188001.942687136
1727,155416.546878726
1728,173649.750209025
1729,166706.053158701
1730,146162.809102945
1731,118957.553641155
1732,133064.05480378
1733,116608.92786019
1734,122167.013277874
1735,124113.597745752
1736,111272.415990111
1737,300578.968869133
1738,242150.520460824
1739,231196.626836324
1740,232782.363351944
1741,206079.000868954
1742,167339.802254379
1743,174795.024838948
1744,311548.030573268
1745,206363.212855691
1746,178590.047445842
1747,212352.405349982
1748,218854.690442311
1749,148976.163583412
1750,125345.530818183
1751,247795.937317803
1752,118873.837151252
1753,149774.129537739
1754,196873.957090168
1755,169089.39965683
1756,128482.89450705
1757,122126.65486723
1758,150179.149318214
1759,159512.614877132
1760,166693.334120326
1761,156658.027329815
1762,170639.668373382
1763,178568.964039128
1764,118503.15826181
1765,139992.080349319
1766,190797.634683535
1767,207189.470694386
1768,143224.899937219
1769,161291.894940492
1770,151996.874839433
1771,119770.417254637
1772,132318.844258083
1773,129098.897889169
1774,147676.05888223
1775,141892.648632655
1776,125572.746362326
1777,105675.61573619
1778,143206.495394974
